qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|ECaadb|2675|NP_417426.1	gnl|RZaadb|4282	38.33	227	131	2	3	229	2	219	9e-38	129	234	97.008547008547
gnl|ECaadb|2678|NP_417429.1	gnl|RZaadb|3353	36.41	206	113	5	2	192	7	209	9e-34	117	197	96.9543147208122
gnl|ECaadb|2679|NP_417430.1	gnl|RZaadb|3354	40.89	291	166	3	5	291	22	310	5e-71	225	378	75.9259259259259
gnl|ECaadb|2684|NP_417435.1	gnl|RZaadb|3349	31.08	222	144	6	23	238	15	233	1e-23	92.4	239	90.3765690376569
gnl|ECaadb|2685|NP_417436.1	gnl|RZaadb|3021	41.9	315	145	8	10	301	14	313	3e-67	213	350	83.4285714285714
gnl|ECaadb|2695|NP_417450.1	gnl|RZaadb|4253	60.61	721	273	5	5	720	4	718	0	867	723	99.0318118948824
gnl|ECaadb|2697|NP_417453.1	gnl|RZaadb|3119	49.12	456	231	1	18	473	18	472	3e-152	440	499	91.3827655310621
gnl|ECaadb|2705|NP_417463.4	gnl|RZaadb|3807	70.21	282	84	0	4	285	5	286	3e-142	399	288	97.9166666666667
gnl|ECaadb|2715|NP_417474.1	gnl|RZaadb|2076	58.09	346	141	1	1	346	1	342	1e-144	410	346	100
gnl|ECaadb|2716|NP_417475.1	gnl|RZaadb|176	47.5	160	83	1	1	159	4	163	3e-41	134	164	96.9512195121951
gnl|ECaadb|2717|NP_417476.1	gnl|RZaadb|410	52.65	283	132	2	9	291	2	282	3e-89	265	294	96.2585034013605
gnl|ECaadb|2718|NP_417478.1	gnl|RZaadb|5029	38.52	122	75	0	15	136	26	147	6e-25	90.9	141	86.5248226950355
gnl|ECaadb|2720|NP_417481.1	gnl|RZaadb|1780	44.5	391	201	6	6	392	13	391	1e-105	314	395	97.9746835443038
gnl|ECaadb|2722|NP_417483.2	gnl|RZaadb|2246	37.05	251	157	1	66	315	48	298	1e-48	162	318	78.6163522012579
gnl|ECaadb|2724|NP_417485.4	gnl|RZaadb|5683	52.38	273	125	3	1	270	1	271	4e-99	289	275	98.1818181818182
gnl|ECaadb|2728|NP_417491.1	gnl|RZaadb|1203	41.49	670	372	7	15	671	26	688	3e-169	503	752	87.3670212765958
gnl|ECaadb|2744|NP_417509.3	gnl|RZaadb|3912	30.25	119	76	3	13	131	4	115	5e-13	62.8	223	53.3632286995516
gnl|ECaadb|2745|NP_417510.1	gnl|RZaadb|3911	46.91	388	201	3	1	386	1	385	2e-135	390	386	100
gnl|ECaadb|2746|NP_417511.3	gnl|RZaadb|4528	30.4	273	175	5	10	271	12	280	1e-35	126	271	96.6789667896679
gnl|ECaadb|2748|NP_417513.1	gnl|RZaadb|323	50	200	100	0	14	213	6	205	3e-65	203	217	92.1658986175115
gnl|ECaadb|2757|NP_417523.1	gnl|RZaadb|2436	44.11	535	277	7	12	532	6	532	4e-85	273	553	94.2133815551537
gnl|ECaadb|2759|NP_417525.1	gnl|RZaadb|2862	31.84	895	549	17	1	864	17	881	8e-100	332	946	91.3319238900634
gnl|ECaadb|2759|NP_417525.1	gnl|RZaadb|2862	34.52	168	106	3	171	336	717	882	2e-19	91.3	946	17.5475687103594
gnl|ECaadb|2763|NP_417529.1	gnl|RZaadb|819	37.3	252	135	10	10	254	6	241	4e-35	124	273	89.7435897435897
gnl|ECaadb|2765|NP_417531.1	gnl|RZaadb|2617	33.83	201	115	5	4	195	14	205	3e-13	63.2	205	93.6585365853659
gnl|ECaadb|2766|NP_417532.1	gnl|RZaadb|3120	34.39	285	181	2	10	292	6	286	6e-55	178	310	91.2903225806452
gnl|ECaadb|2770|NP_417536.1	gnl|RZaadb|4394	49.14	348	156	9	1	331	5	348	3e-75	233	337	98.2195845697329
gnl|ECaadb|2772|NP_417538.1	gnl|RZaadb|2348	38.74	444	249	7	4	428	2	441	2e-90	290	581	73.1497418244406
gnl|ECaadb|2773|NP_417539.1	gnl|RZaadb|505	46.96	658	291	11	9	612	31	684	5e-172	503	613	98.531810766721
gnl|ECaadb|2775|NP_417541.1	gnl|RZaadb|2113	33.33	252	135	8	9	251	17	244	1e-35	125	254	95.6692913385827
gnl|ECaadb|2776|NP_417542.1	gnl|RZaadb|1428	49.38	81	40	1	62	142	23	102	2e-19	79.7	207	39.1304347826087
gnl|ECaadb|2784|NP_417552.1	gnl|RZaadb|4743	30.6	549	341	10	2	518	4	544	1e-51	187	672	76.9345238095238
gnl|ECaadb|2790|NP_417558.2	gnl|RZaadb|3415	33.62	232	140	6	1	226	1	224	7e-27	105	328	68.9024390243902
gnl|ECaadb|2796|NP_417565.2	gnl|RZaadb|5590	38.81	201	108	7	5	198	6	198	8e-32	115	258	75.1937984496124
gnl|ECaadb|2804|NP_417573.1	gnl|RZaadb|5394	68.42	323	101	1	1	323	1	322	9e-156	437	328	98.4756097560976
gnl|ECaadb|2806|NP_417575.1	gnl|RZaadb|1331	43.69	103	53	1	6	108	9	106	1e-17	70.5	118	87.2881355932203
gnl|ECaadb|2811|NP_417585.2	gnl|RZaadb|5013	34.91	401	229	8	6	392	6	388	6e-53	178	402	96.2686567164179
gnl|ECaadb|2813|NP_417587.1	gnl|RZaadb|869	36.86	312	190	3	10	316	3	312	5e-45	154	329	93.3130699088146
gnl|ECaadb|2819|NP_417594.3	gnl|RZaadb|2058	35.54	287	183	2	2	286	3	289	1e-47	158	294	96.9387755102041
gnl|ECaadb|2822|NP_417597.1	gnl|RZaadb|3277	36.94	471	279	7	42	509	30	485	2e-76	247	523	89.4837476099426
gnl|ECaadb|2838|NP_417615.1	gnl|RZaadb|1055	48.72	273	138	2	14	286	31	301	3e-72	222	286	95.4545454545455
gnl|ECaadb|2845|NP_417622.2	gnl|RZaadb|1520	30.32	188	113	4	2	172	3	189	2e-21	84	172	99.4186046511628
gnl|ECaadb|2848|NP_417625.1	gnl|RZaadb|5118	30.25	162	107	2	3	158	19	180	2e-13	62.8	167	93.4131736526946
gnl|ECaadb|2852|NP_417629.1	gnl|RZaadb|1482	52.81	320	151	0	6	325	2	321	1e-123	355	335	95.5223880597015
gnl|ECaadb|2856|NP_417633.4	gnl|RZaadb|3498	58.09	692	287	2	1	690	1	691	0	748	711	97.0464135021097
gnl|ECaadb|2857|NP_417634.1	gnl|RZaadb|5564	59.55	89	36	0	1	89	1	89	1e-34	111	89	100
gnl|ECaadb|2858|NP_417635.1	gnl|RZaadb|3496	35.46	313	192	7	1	308	1	308	1e-52	172	314	98.0891719745223
gnl|ECaadb|2860|NP_417637.1	gnl|RZaadb|3495	54.3	593	269	1	299	889	102	694	0	594	890	66.4044943820225
gnl|ECaadb|2861|NP_417638.1	gnl|RZaadb|271	44.33	476	261	2	4	479	9	480	3e-127	379	495	96.1616161616162
gnl|ECaadb|2862|NP_417639.6	gnl|RZaadb|270	35.2	125	80	1	4	127	21	145	3e-23	88.2	150	82.6666666666667
gnl|ECaadb|2866|NP_417643.1	gnl|RZaadb|1477	50.45	446	215	4	4	445	3	446	5e-135	393	445	99.3258426966292
gnl|ECaadb|2867|NP_417644.4	gnl|RZaadb|5339	41.29	264	147	3	17	278	25	282	6e-64	200	282	92.9078014184397
gnl|ECaadb|2868|NP_417645.1	gnl|RZaadb|1478	60.89	583	218	5	16	593	22	599	0	646	644	89.7515527950311
gnl|ECaadb|2869|NP_417646.1	gnl|RZaadb|1124	41.15	209	119	2	3	208	21	228	1e-44	146	209	98.5645933014354
gnl|ECaadb|2871|NP_417648.4	gnl|RZaadb|244	51.95	154	73	1	4	157	5	157	3e-42	135	158	97.4683544303797
gnl|ECaadb|2873|NP_417650.1	gnl|RZaadb|4303	47.71	350	170	6	1	349	1	338	3e-77	240	390	89.4871794871795
gnl|ECaadb|2875|NP_417652.1	gnl|RZaadb|440	64.63	82	28	1	1	82	1	81	3e-35	112	85	96.4705882352941
gnl|ECaadb|2876|NP_417653.1	gnl|RZaadb|4306	47.57	103	54	0	1	103	1	103	1e-29	100	103	100
gnl|ECaadb|2877|NP_417654.1	gnl|RZaadb|5504	47.66	321	167	1	2	321	16	336	3e-82	250	323	99.0712074303406
gnl|ECaadb|2879|NP_417656.1	gnl|RZaadb|3242	50.35	429	201	2	1	417	1	429	5e-135	392	419	99.5226730310263
gnl|ECaadb|2885|NP_417662.1	gnl|RZaadb|1311	36.86	236	148	1	12	246	24	259	3e-43	146	269	87.360594795539
gnl|ECaadb|2887|NP_417664.1	gnl|RZaadb|5080	47.02	319	161	4	14	327	15	330	5e-78	239	328	95.7317073170732
gnl|ECaadb|2891|NP_417668.1	gnl|RZaadb|35	58.75	240	98	1	2	241	20	258	8e-95	276	241	99.5850622406639
gnl|ECaadb|2892|NP_417669.1	gnl|RZaadb|969	39.29	481	267	10	5	475	7	472	4e-87	273	477	98.7421383647799
gnl|ECaadb|2894|NP_417671.1	gnl|RZaadb|34	39.33	150	90	1	8	157	1	149	3e-34	115	163	92.0245398773006
gnl|ECaadb|2898|NP_417675.1	gnl|RZaadb|4338	50	128	63	1	66	193	73	199	2e-36	126	242	52.8925619834711
gnl|ECaadb|2901|NP_417679.2	gnl|RZaadb|5085	44.73	1527	769	21	2	1462	36	1553	0	1232	1486	98.3176312247645
gnl|ECaadb|2902|NP_417680.1	gnl|RZaadb|515	37.04	486	265	14	5	466	4	472	1e-83	263	472	97.8813559322034
gnl|ECaadb|2914|NP_417693.3	gnl|RZaadb|3631	37.44	227	139	2	27	252	8	232	3e-41	139	263	85.9315589353612
gnl|ECaadb|2918|NP_417697.1	gnl|RZaadb|755	52.42	124	59	0	7	130	32	155	9e-44	138	130	95.3846153846154
gnl|ECaadb|2919|NP_417698.1	gnl|RZaadb|669	57.34	143	60	1	1	142	1	143	1e-56	171	142	100
gnl|ECaadb|2920|NP_417699.1	gnl|RZaadb|4404	35.54	377	226	6	7	372	11	381	7e-73	229	375	97.6
gnl|ECaadb|2931|NP_417710.1	gnl|RZaadb|2918	34.78	299	190	5	1	297	1	296	8e-52	170	309	96.1165048543689
gnl|ECaadb|2932|NP_417711.1	gnl|RZaadb|3043	53.69	447	202	2	34	480	28	469	3e-148	429	481	92.9313929313929
gnl|ECaadb|2934|NP_417714.1	gnl|RZaadb|1096	42.78	187	100	3	4	183	7	193	8e-31	109	197	91.3705583756345
gnl|ECaadb|2940|NP_417721.1	gnl|RZaadb|1764	56.58	76	33	0	81	156	82	157	8e-24	88.6	156	48.7179487179487
gnl|ECaadb|2941|NP_417722.1	gnl|RZaadb|159	60.59	444	174	1	1	444	1	443	0	540	449	98.8864142538976
gnl|ECaadb|2944|NP_417725.1	gnl|RZaadb|2290	33.54	161	100	2	88	241	79	239	2e-14	69.7	293	52.5597269624573
gnl|ECaadb|2945|NP_417726.1	gnl|RZaadb|1273	46.26	294	146	4	1	292	18	301	3e-82	250	321	90.9657320872274
gnl|ECaadb|2947|NP_417728.4	gnl|RZaadb|1156	33.69	282	146	9	16	275	26	288	1e-35	129	294	88.4353741496599
gnl|ECaadb|2949|NP_417730.1	gnl|RZaadb|5630	39.34	61	36	1	3	62	6	66	2e-08	50.1	220	27.2727272727273
gnl|ECaadb|2953|NP_417736.2	gnl|RZaadb|1266	47.75	377	178	7	2	364	8	379	1e-117	343	367	98.9100817438692
gnl|ECaadb|2954|NP_417737.1	gnl|RZaadb|1779	75.42	236	58	0	17	252	22	257	2e-142	397	252	93.6507936507936
gnl|ECaadb|2958|NP_417741.1	gnl|RZaadb|5501	33.33	159	100	3	9	165	14	168	2e-14	67.4	190	82.6315789473684
gnl|ECaadb|2960|NP_417745.1	gnl|RZaadb|5538	50	170	82	2	1	167	1	170	8e-52	160	169	98.8165680473373
gnl|ECaadb|2961|NP_417746.1	gnl|RZaadb|3324	42.72	316	169	6	4	314	2	310	7e-73	224	315	98.7301587301587
gnl|ECaadb|2962|NP_417747.1	gnl|RZaadb|4287	32.89	380	236	8	31	408	64	426	4e-45	160	429	88.1118881118881
gnl|ECaadb|2964|NP_417749.1	gnl|RZaadb|3247	42.96	142	69	3	3	132	1	142	5e-24	88.2	136	95.5882352941177
gnl|ECaadb|2965|NP_417751.1	gnl|RZaadb|5254	39.84	128	72	3	4	130	6	129	3e-26	94	141	90.0709219858156
gnl|ECaadb|2967|NP_417753.1	gnl|RZaadb|745	57.48	127	54	0	1	127	1	127	3e-49	151	127	100
gnl|ECaadb|2968|NP_417754.1	gnl|RZaadb|25	51.66	331	152	4	1	328	2	327	2e-110	322	329	99.6960486322188
gnl|ECaadb|2969|NP_417755.1	gnl|RZaadb|445	45.71	210	105	5	1	206	1	205	9e-50	158	206	100
gnl|ECaadb|2970|NP_417756.1	gnl|RZaadb|24	67.44	129	42	0	1	129	1	129	1e-59	177	129	100
gnl|ECaadb|2971|NP_417757.1	gnl|RZaadb|39	58.12	117	48	1	1	116	1	117	1e-44	139	118	98.3050847457627
gnl|ECaadb|2973|NP_417759.1	gnl|RZaadb|2604	55.37	419	184	1	25	443	29	444	1e-152	438	443	94.5823927765237
gnl|ECaadb|2976|NP_417762.1	gnl|RZaadb|40	56.77	155	66	1	5	158	16	170	2e-56	173	167	92.2155688622754
gnl|ECaadb|2977|NP_417763.1	gnl|RZaadb|41	54.17	96	44	0	22	117	25	120	5e-20	76.6	117	82.0512820512821
gnl|ECaadb|2978|NP_417764.1	gnl|RZaadb|50	47.46	177	93	0	1	177	1	177	7e-48	151	177	100
gnl|ECaadb|2979|NP_417765.1	gnl|RZaadb|22	47.33	131	67	1	1	129	1	131	3e-42	134	130	99.2307692307692
gnl|ECaadb|2980|NP_417766.1	gnl|RZaadb|42	44.55	101	56	0	1	101	1	101	2e-23	84	101	100
gnl|ECaadb|2981|NP_417767.1	gnl|RZaadb|2606	59.32	177	72	0	3	179	9	185	5e-69	205	179	98.8826815642458
gnl|ECaadb|2982|NP_417768.1	gnl|RZaadb|361	45.54	101	51	3	4	103	3	100	6e-22	80.1	104	96.1538461538462
gnl|ECaadb|2983|NP_417769.1	gnl|RZaadb|43	77.24	123	27	1	1	123	1	122	7e-65	190	123	100
gnl|ECaadb|2984|NP_417770.1	gnl|RZaadb|360	52.11	71	34	0	6	76	4	74	1e-22	80.5	84	84.5238095238095
gnl|ECaadb|2986|NP_417772.1	gnl|RZaadb|44	61.19	134	51	1	1	133	1	134	7e-58	174	136	97.7941176470588
gnl|ECaadb|2987|NP_417773.1	gnl|RZaadb|45	64.9	208	73	0	1	208	1	208	3e-102	294	233	89.2703862660944
gnl|ECaadb|2988|NP_417774.1	gnl|RZaadb|358	49.07	108	55	0	2	109	14	121	3e-20	77	110	98.1818181818182
gnl|ECaadb|2989|NP_417775.1	gnl|RZaadb|46	60.87	92	36	0	1	92	1	92	1e-39	124	92	100
gnl|ECaadb|2990|NP_417776.1	gnl|RZaadb|733	58.61	273	111	2	1	271	1	273	3e-95	279	273	99.2673992673993
gnl|ECaadb|2991|NP_417777.1	gnl|RZaadb|21	50.54	93	45	1	6	98	5	96	3e-14	60.5	100	93
gnl|ECaadb|2992|NP_417778.1	gnl|RZaadb|357	35.05	194	124	2	6	198	11	203	2e-29	106	201	96.0199004975124
gnl|ECaadb|2993|NP_417779.1	gnl|RZaadb|2607	47.34	207	109	0	3	209	4	210	1e-59	184	209	99.0430622009569
gnl|ECaadb|2994|NP_417780.1	gnl|RZaadb|20	70.59	102	30	0	1	102	1	102	3e-50	152	103	99.0291262135922
gnl|ECaadb|3009|NP_417795.1	gnl|RZaadb|5300	50.33	151	75	0	1	151	1	151	2e-45	144	158	95.5696202531646
gnl|ECaadb|3013|NP_417799.1	gnl|RZaadb|5847	60.91	701	261	6	1	698	1	691	0	808	704	99.1477272727273
gnl|ECaadb|3014|NP_417800.1	gnl|RZaadb|122	57.69	156	66	0	1	156	1	156	2e-65	195	179	87.1508379888268
gnl|ECaadb|3015|NP_417801.1	gnl|RZaadb|19	77.24	123	28	0	1	123	1	123	7e-69	200	124	99.1935483870968
gnl|ECaadb|3023|NP_417809.1	gnl|RZaadb|3102	41.51	530	301	5	26	552	27	550	3e-99	312	601	87.6871880199667
gnl|ECaadb|3025|NP_417811.1	gnl|RZaadb|5453	43.17	593	328	5	1	591	1	586	6e-162	476	637	92.7786499215071
gnl|ECaadb|3032|NP_417818.1	gnl|RZaadb|1079	43.91	394	209	4	19	406	6	393	2e-104	312	406	95.5665024630542
gnl|ECaadb|3038|NP_417824.1	gnl|RZaadb|1245	35.77	808	491	19	5	799	4	796	2e-141	436	847	93.8606847697757
gnl|ECaadb|3040|NP_417827.1	gnl|RZaadb|5318	37.89	446	273	3	4	446	11	455	1e-87	273	457	96.9365426695842
gnl|ECaadb|3053|NP_417843.1	gnl|RZaadb|603	39.83	349	190	1	3	331	5	353	6e-83	253	334	98.502994011976
gnl|ECaadb|3055|NP_417845.1	gnl|RZaadb|1967	50.93	214	99	3	6	216	7	217	2e-66	202	225	93.7777777777778
gnl|ECaadb|3058|NP_417848.1	gnl|RZaadb|4458	44.6	361	192	5	1	354	10	369	1e-73	231	362	97.7900552486188
gnl|ECaadb|3064|NP_417855.4	gnl|RZaadb|2612	33.73	851	471	22	1	828	2	782	2e-136	423	850	97.4117647058823
gnl|ECaadb|3068|NP_417859.1	gnl|RZaadb|4334	37.04	81	50	1	10	89	14	94	4e-12	57	133	60.1503759398496
gnl|ECaadb|3069|NP_417860.2	gnl|RZaadb|1081	31.83	311	173	7	5	277	17	326	1e-35	128	292	93.4931506849315
gnl|ECaadb|3071|NP_417862.1	gnl|RZaadb|4254	48.6	537	245	8	11	536	12	528	2e-157	457	540	97.4074074074074
gnl|ECaadb|3072|NP_417863.1	gnl|RZaadb|624	35.97	278	160	9	169	439	191	457	1e-34	132	450	60.2222222222222
gnl|ECaadb|3073|NP_417864.1	gnl|RZaadb|815	46.35	233	122	3	2	232	5	236	6e-67	204	239	96.652719665272
gnl|ECaadb|3074|NP_417866.4	gnl|RZaadb|3075	60.45	761	290	6	10	765	12	766	0	828	773	97.8007761966365
gnl|ECaadb|3082|NP_417875.1	gnl|RZaadb|3986	38.94	547	317	6	130	672	69	602	1e-115	358	694	78.2420749279539
gnl|ECaadb|3085|NP_417880.1	gnl|RZaadb|4704	60.49	534	203	4	1	527	1	533	0	619	532	99.0601503759399
gnl|ECaadb|3087|NP_417884.1	gnl|RZaadb|3896	49.68	469	229	4	28	490	30	497	8e-147	427	501	92.4151696606786
gnl|ECaadb|3088|NP_417886.1	gnl|RZaadb|5098	48.5	800	406	2	15	809	20	818	0	777	815	97.5460122699387
gnl|ECaadb|3089|NP_417887.1	gnl|RZaadb|5100	45.4	478	256	4	1	476	1	475	6e-132	388	477	99.79035639413
gnl|ECaadb|3090|NP_417888.1	gnl|RZaadb|69	57.8	410	173	0	16	425	9	418	5e-166	471	431	95.1276102088167
gnl|ECaadb|3091|NP_417889.1	gnl|RZaadb|4590	44.31	641	338	9	1	625	5	642	7e-177	518	657	95.1293759512938
gnl|ECaadb|3092|NP_417890.1	gnl|RZaadb|3997	53.99	726	321	8	5	723	12	731	0	774	728	98.7637362637363
gnl|ECaadb|3098|NP_417898.1	gnl|RZaadb|2292	36.88	160	99	2	4	162	19	177	9e-33	112	162	98.1481481481482
gnl|ECaadb|3103|NP_417904.1	gnl|RZaadb|5065	48.64	553	266	5	43	580	29	578	2e-168	488	580	92.7586206896552
gnl|ECaadb|3105|NP_417906.1	gnl|RZaadb|4760	32.75	229	151	2	9	235	15	242	1e-33	119	247	91.9028340080972
gnl|ECaadb|3106|NP_417907.2	gnl|RZaadb|4761	53.28	366	140	6	1	355	1	346	1e-126	365	356	99.7191011235955
gnl|ECaadb|3107|NP_417908.1	gnl|RZaadb|4762	55.32	282	125	1	1	281	1	282	2e-110	318	281	100
gnl|ECaadb|3108|NP_417909.1	gnl|RZaadb|4763	54.42	294	134	0	1	294	1	294	8e-103	300	295	99.6610169491525
gnl|ECaadb|3109|NP_417910.1	gnl|RZaadb|4764	48.08	416	210	5	25	435	25	439	3e-138	401	438	93.8356164383562
gnl|ECaadb|3110|NP_417911.4	gnl|RZaadb|5835	55.98	234	102	1	5	237	6	239	4e-91	266	237	98.3122362869198
gnl|ECaadb|3111|NP_417912.1	gnl|RZaadb|395	50.57	261	120	3	2	253	10	270	4e-85	253	255	98.8235294117647
gnl|ECaadb|3112|NP_417913.1	gnl|RZaadb|396	59.41	239	92	2	145	383	169	402	5e-64	210	425	56.2352941176471
gnl|ECaadb|3113|NP_417914.1	gnl|RZaadb|1461	51.79	307	134	6	7	308	3	300	3e-81	246	308	98.051948051948
gnl|ECaadb|3116|NP_417918.1	gnl|RZaadb|1463	37.19	285	149	6	14	282	14	284	1e-54	177	284	94.7183098591549
gnl|ECaadb|3118|NP_417920.1	gnl|RZaadb|165	44.19	215	120	0	1	215	1	215	2e-57	179	222	96.8468468468468
gnl|ECaadb|3119|NP_417921.1	gnl|RZaadb|5941	47.04	304	155	3	192	492	219	519	5e-85	269	497	60.5633802816901
gnl|ECaadb|3120|NP_417922.1	gnl|RZaadb|3105	32.39	176	110	6	24	192	13	186	9e-19	77.4	198	85.3535353535353
gnl|ECaadb|3124|NP_417926.1	gnl|RZaadb|5255	52.32	581	270	4	156	730	166	745	2e-142	433	732	78.551912568306
gnl|ECaadb|3124|NP_417926.1	gnl|RZaadb|5255	41.94	62	33	2	52	111	9	69	1e-07	52.8	732	8.19672131147541
gnl|ECaadb|3125|NP_417927.1	gnl|RZaadb|5698	40.3	67	40	0	13	79	7	73	4e-12	53.5	81	82.7160493827161
gnl|ECaadb|3126|NP_417928.1	gnl|RZaadb|4463	34.93	209	89	7	22	205	16	202	2e-24	93.6	221	83.2579185520362
gnl|ECaadb|3143|NP_417949.1	gnl|RZaadb|3172	52.2	364	164	3	22	381	36	393	1e-131	381	400	90
gnl|ECaadb|3144|NP_417950.1	gnl|RZaadb|3046	31.67	120	69	3	381	494	217	329	4e-12	64.7	499	22.8456913827655
gnl|ECaadb|3144|NP_417950.1	gnl|RZaadb|3046	31.48	216	119	6	26	241	20	206	2e-11	62.8	499	43.2865731462926
gnl|ECaadb|3150|NP_417956.1	gnl|RZaadb|2769	44.57	267	145	2	2	265	1	267	2e-78	237	280	94.2857142857143
gnl|ECaadb|3151|NP_417957.1	gnl|RZaadb|2011	39.68	431	250	7	23	449	24	448	3e-97	297	450	94.8888888888889
gnl|ECaadb|3152|NP_417958.1	gnl|RZaadb|544	41.27	63	37	0	9	71	8	70	4e-11	53.1	117	53.8461538461538
gnl|ECaadb|3154|NP_417960.1	gnl|RZaadb|2103	66.67	138	46	0	3	140	2	139	2e-67	197	141	97.8723404255319
gnl|ECaadb|3158|NP_417965.1	gnl|RZaadb|905	32.26	124	72	3	20	136	33	151	4e-13	63.9	215	54.4186046511628
gnl|ECaadb|3163|NP_417970.1	gnl|RZaadb|1474	38.26	379	224	4	1	372	1	376	9e-82	253	385	96.6233766233766
gnl|ECaadb|3168|NP_417975.1	gnl|RZaadb|3645	32.88	292	173	6	175	453	32	313	4e-45	157	465	60
gnl|ECaadb|3171|NP_417978.2	gnl|RZaadb|401	40.4	297	176	1	1	296	1	297	5e-79	239	299	98.9966555183946
gnl|ECaadb|3173|NP_417980.1	gnl|RZaadb|4502	33.56	447	272	9	1	439	14	443	4e-50	173	440	99.7727272727273
gnl|ECaadb|3176|NP_417983.2	gnl|RZaadb|6087	37.58	306	183	6	3	307	4	302	1e-54	177	309	98.705501618123
gnl|ECaadb|3178|NP_417985.1	gnl|RZaadb|1407	62.97	424	152	1	2	425	15	433	0	517	428	99.0654205607477
gnl|ECaadb|3180|NP_417988.1	gnl|RZaadb|2731	32.35	170	106	5	16	182	22	185	3e-15	73.6	368	45.3804347826087
gnl|ECaadb|3182|NP_417990.4	gnl|RZaadb|5864	33.28	685	421	12	147	802	4	681	2e-119	377	872	75.2293577981651
gnl|ECaadb|3188|NP_417997.1	gnl|RZaadb|442	62.46	317	114	2	12	327	5	317	2e-138	392	334	94.6107784431138
gnl|ECaadb|3189|NP_417998.1	gnl|RZaadb|3158	56.53	329	132	3	1	325	1	322	1e-110	322	327	99.388379204893
gnl|ECaadb|3190|NP_417999.1	gnl|RZaadb|1123	66.9	284	94	0	17	300	12	295	1e-114	330	300	94.6666666666667
gnl|ECaadb|3191|NP_418000.1	gnl|RZaadb|441	59.94	337	132	1	1	337	1	334	1e-152	429	339	99.4100294985251
gnl|ECaadb|3192|NP_418001.1	gnl|RZaadb|3159	56.5	515	220	4	22	534	17	529	0	591	535	95.8878504672897
gnl|ECaadb|3196|NP_418005.1	gnl|RZaadb|1130	50	184	88	2	3	183	15	197	4e-59	181	187	96.7914438502674
gnl|ECaadb|3199|NP_418009.2	gnl|RZaadb|231	37.99	329	191	10	2	320	6	331	9e-54	176	324	98.4567901234568
gnl|ECaadb|3204|NP_418015.1	gnl|RZaadb|804	54.58	262	119	0	16	277	1	262	2e-109	315	283	92.5795053003534
gnl|ECaadb|3205|NP_418016.1	gnl|RZaadb|3076	34.44	726	404	12	5	686	3	700	3e-96	310	689	98.9840348330914
gnl|ECaadb|3206|NP_418017.1	gnl|RZaadb|3083	63.48	293	94	3	7	287	12	303	2e-132	376	303	92.7392739273927
gnl|ECaadb|3210|NP_418021.1	gnl|RZaadb|5133	49.77	426	209	4	1	423	1	424	2e-133	392	484	87.396694214876
gnl|ECaadb|3211|NP_418022.1	gnl|RZaadb|5132	61.84	435	164	1	3	437	4	436	0	573	440	98.8636363636364
gnl|ECaadb|3212|NP_418023.1	gnl|RZaadb|2454	43.22	317	173	5	18	329	18	332	8e-80	244	330	94.5454545454545
gnl|ECaadb|3213|NP_418024.1	gnl|RZaadb|114	48.61	504	255	3	4	504	5	507	2e-159	460	513	97.6608187134503
gnl|ECaadb|3214|NP_418025.1	gnl|RZaadb|1440	39.84	379	216	2	26	392	24	402	2e-49	169	393	93.3842239185751
gnl|ECaadb|3221|NP_418034.1	gnl|RZaadb|4869	31.08	148	102	0	5	152	12	159	2e-18	75.9	157	94.2675159235669
gnl|ECaadb|3222|NP_418036.1	gnl|RZaadb|4867	39.3	285	170	1	5	289	13	294	3e-67	212	328	86.890243902439
gnl|ECaadb|3231|NP_418045.4	gnl|RZaadb|1519	73.94	495	127	1	18	512	10	502	0	739	512	96.6796875
gnl|ECaadb|3238|NP_418054.1	gnl|RZaadb|3527	44.19	387	205	3	1	378	1	385	1e-111	329	378	100
gnl|ECaadb|3239|NP_418055.1	gnl|RZaadb|3528	64.6	113	38	2	1	112	1	112	2e-41	130	120	93.3333333333333
gnl|ECaadb|3246|NP_418062.1	gnl|RZaadb|2429	47.47	375	194	3	7	380	8	380	2e-120	352	396	94.4444444444444
gnl|ECaadb|3247|NP_418063.1	gnl|RZaadb|1415	36.49	148	90	2	2	147	4	149	1e-28	100	157	92.9936305732484
gnl|ECaadb|3248|NP_418064.1	gnl|RZaadb|415	52.96	253	119	0	6	258	19	271	3e-97	284	273	92.6739926739927
gnl|ECaadb|3249|NP_418065.1	gnl|RZaadb|4395	42.86	315	170	6	1	314	1	306	1e-73	228	339	92.6253687315634
gnl|ECaadb|3250|NP_418066.1	gnl|RZaadb|1014	33.78	148	94	2	1	144	1	148	1e-24	90.9	155	92.9032258064516
gnl|ECaadb|3251|NP_418067.1	gnl|RZaadb|764	56.63	83	35	1	1	82	1	83	4e-28	94.4	83	98.7951807228916
gnl|ECaadb|3257|NP_418073.1	gnl|RZaadb|2345	71.18	340	98	0	1	340	5	344	8e-178	494	341	99.7067448680352
gnl|ECaadb|3258|NP_418074.1	gnl|RZaadb|2346	66.5	397	131	1	1	397	1	395	0	535	398	99.748743718593
gnl|ECaadb|3274|NP_418090.1	gnl|RZaadb|1139	35.68	370	229	6	24	391	31	393	3e-57	192	425	86.5882352941177
