RPHASCH2410_RS21375	IclR family transcriptional regulator	WP_012490616.1
RPHASCH2410_RS21380	SDR family NAD(P)-dependent oxidoreductase	WP_004675831.1
RPHASCH2410_RS32735	transcriptional regulator	
RPHASCH2410_RS21385	hypothetical protein	WP_029531971.1
RPHASCH2410_RS21390	TetR/AcrR family transcriptional regulator	WP_016736685.1
RPHASCH2410_RS21395	hypothetical protein	WP_004675828.1
RPHASCH2410_RS21400	DUF1810 domain-containing protein	WP_016736686.1
RPHASCH2410_RS21405	hypothetical protein	WP_039752239.1
RPHASCH2410_RS21410	hypothetical protein	WP_016736688.1
RPHASCH2410_RS21415	sugar phosphate isomerase	WP_016736689.1
RPHASCH2410_RS21420	choline-sulfatase	WP_029531973.1
RPHASCH2410_RS21425	LysR family transcriptional regulator	WP_029531975.1
RPHASCH2410_RS21430	hypothetical protein	WP_016736692.1
RPHASCH2410_RS21435	hypothetical protein	WP_016736693.1
RPHASCH2410_RS21440	hydroxyacid aldolase	WP_012490628.1
RPHASCH2410_RS21445	spermidine synthase	WP_012490629.1
RPHASCH2410_RS21450	ABC transporter ATP-binding protein	WP_016736694.1
RPHASCH2410_RS21455	ABC transporter ATP-binding protein	WP_016736695.1
RPHASCH2410_RS21460	ABC transporter permease	WP_016736696.1
RPHASCH2410_RS21465	ABC transporter permease	WP_016736697.1
RPHASCH2410_RS21470	peptide ABC transporter substrate-binding	WP_016736698.1
RPHASCH2410_RS21475	glycoside hydrolase family 3 protein	WP_016736699.1
RPHASCH2410_RS21480	N-acetyltransferase	WP_016736700.1
RPHASCH2410_RS21485	bifunctional hydroxymethylpyrimidine	WP_016736701.1
RPHASCH2410_RS21490	thiamine phosphate synthase	WP_016736702.1
RPHASCH2410_RS21495	hydroxyethylthiazole kinase	WP_016736703.1
RPHASCH2410_RS21500	DUF1349 domain-containing protein	WP_016736704.1
RPHASCH2410_RS21505	peptide ABC transporter	WP_016736705.1
RPHASCH2410_RS32740	hypothetical protein	WP_080956174.1
RPHASCH2410_RS21510	ABC transporter permease	WP_012490643.1
RPHASCH2410_RS21515	ABC transporter permease	WP_016736706.1
RPHASCH2410_RS21520	RidA family protein	WP_012490645.1
RPHASCH2410_RS21525	aminotransferase class V-fold PLP-dependent	WP_016736707.1
RPHASCH2410_RS21530	ABC transporter ATP-binding protein	WP_016736708.1
RPHASCH2410_RS21535	(S)-ureidoglycine aminohydrolase	WP_012490648.1
RPHASCH2410_RS21540	FadR family transcriptional regulator	WP_016736709.1
RPHASCH2410_RS21545	FadR family transcriptional regulator	WP_016736710.1
RPHASCH2410_RS21550	amino acid permease	WP_016736711.1
RPHASCH2410_RS21555	asparaginase	WP_016736712.1
RPHASCH2410_RS21560	aspartate ammonia-lyase	WP_016736713.1
RPHASCH2410_RS21565	TauD/TfdA family dioxygenase	WP_016736714.1
RPHASCH2410_RS21570	carboxymuconolactone decarboxylase family	WP_012490655.1
RPHASCH2410_RS21575	hypothetical protein	WP_012490656.1
RPHASCH2410_RS21580	AraC family transcriptional regulator	WP_016736715.1
RPHASCH2410_RS21585	hypothetical protein	WP_029531978.1
RPHASCH2410_RS21590	hemolysin D	WP_016736717.1
RPHASCH2410_RS21595	hypothetical protein	WP_016736718.1
RPHASCH2410_RS21600	hypothetical protein	WP_004672431.1
RPHASCH2410_RS21605	membrane protein	WP_029531980.1
RPHASCH2410_RS21610	membrane protein	WP_016736719.1
RPHASCH2410_RS21615	dienelactone hydrolase family protein	WP_012490663.1
RPHASCH2410_RS21620	gfo/Idh/MocA family oxidoreductase	WP_011428221.1
RPHASCH2410_RS21625	sugar ABC transporter permease	WP_004672436.1
RPHASCH2410_RS21630	carbohydrate ABC transporter permease	WP_016736720.1
RPHASCH2410_RS21635	ABC transporter substrate-binding protein	WP_016736721.1
RPHASCH2410_RS21640	ABC transporter ATP-binding protein	WP_016736722.1
RPHASCH2410_RS21645	hypothetical protein	
RPHASCH2410_RS21650	hypothetical protein	WP_016736724.1
RPHASCH2410_RS21655	ATPase AAA	WP_016736725.1
RPHASCH2410_RS21660	hypothetical protein	WP_016736726.1
RPHASCH2410_RS21665	alanine racemase	
RPHASCH2410_RS21670	hypothetical protein	WP_016736727.1
RPHASCH2410_RS21675	D-TA family PLP-dependent enzyme	WP_046977153.1
RPHASCH2410_RS21680	microcystin LR degradation protein MlrC-like	WP_046977154.1
RPHASCH2410_RS21685	hypothetical protein	WP_046977155.1
RPHASCH2410_RS21690	RidA family protein	WP_016736729.1
RPHASCH2410_RS21695	MurR/RpiR family transcriptional regulator	WP_016736730.1
RPHASCH2410_RS21700	SDR family NAD(P)-dependent oxidoreductase	WP_016736731.1
RPHASCH2410_RS21705	MFS transporter	WP_016736732.1
RPHASCH2410_RS21710	ROK family protein	WP_016736733.1
RPHASCH2410_RS21715	EamA/RhaT family transporter	WP_046977156.1
RPHASCH2410_RS21720	AraC family transcriptional regulator	WP_029531989.1
RPHASCH2410_RS21725	beta-N-acetylhexosaminidase	WP_029531990.1
RPHASCH2410_RS21730	flagellin	WP_012490684.1
RPHASCH2410_RS21735	MFS transporter	WP_016736737.1
RPHASCH2410_RS21740	cellobiose phosphorylase	WP_029531993.1
RPHASCH2410_RS21745	FadR family transcriptional regulator	WP_016736739.1
RPHASCH2410_RS21750	2-deoxy-D-gluconate 3-dehydrogenase	WP_039752254.1
RPHASCH2410_RS21755	5-dehydro-4-deoxy-D-glucuronate isomerase	WP_016736741.1
RPHASCH2410_RS32195	DUF1127 domain-containing protein	WP_004669789.1
RPHASCH2410_RS21760	3'-5' exonuclease	WP_016736742.1
RPHASCH2410_RS21765	FAD-dependent oxidoreductase	WP_016736743.1
RPHASCH2410_RS21770	aldo/keto reductase	WP_016736744.1
RPHASCH2410_RS21775	cell division topological specificity factor	WP_012490694.1
RPHASCH2410_RS21780	septum site-determining protein MinD	WP_016736745.1
RPHASCH2410_RS21785	septum formation inhibitor MinC	WP_029531995.1
RPHASCH2410_RS21790	TetR/AcrR family transcriptional regulator	WP_016736747.1
RPHASCH2410_RS21795	efflux RND transporter periplasmic adaptor	WP_016736748.1
RPHASCH2410_RS21800	AcrB/AcrD/AcrF family protein	WP_046977157.1
RPHASCH2410_RS21805	TetR family transcriptional regulator	
RPHASCH2410_RS21810	hypothetical protein	WP_016736751.1
RPHASCH2410_RS21815	oxidoreductase	WP_012490702.1
RPHASCH2410_RS21820	formyltetrahydrofolate deformylase	WP_012490703.1
RPHASCH2410_RS21825	type III glutamate--ammonia ligase	WP_016736752.1
RPHASCH2410_RS21830	FMN-binding glutamate synthase family protein	WP_029532002.1
RPHASCH2410_RS21835	protein glxC	WP_016736753.1
RPHASCH2410_RS21840	glutamine amidotransferase	WP_016736754.1
RPHASCH2410_RS21845	helix-turn-helix domain-containing protein	WP_004674474.1
RPHASCH2410_RS21850	GlxA family transcriptional regulator	WP_016736755.1
RPHASCH2410_RS21855	sarcosine oxidase subunit beta family protein	WP_016736756.1
RPHASCH2410_RS21860	sarcosine oxidase subunit delta family protein	WP_016736757.1
RPHASCH2410_RS21865	sarcosine oxidase subunit alpha family protein	WP_016736758.1
RPHASCH2410_RS21870	sarcosine oxidase subunit gamma	WP_016736759.1
RPHASCH2410_RS21875	2'-5' RNA ligase	WP_016736760.1
RPHASCH2410_RS21880	Fis family transcriptional regulator	WP_016736761.1
RPHASCH2410_RS21885	RNA-binding protein	
RPHASCH2410_RS21890	RtcB family protein	WP_039752261.1
RPHASCH2410_RS21895	class I SAM-dependent methyltransferase	WP_016736763.1
RPHASCH2410_RS21900	TetR/AcrR family transcriptional regulator	WP_029532004.1
RPHASCH2410_RS21905	NAD(P)/FAD-dependent oxidoreductase	WP_016736765.1
RPHASCH2410_RS21910	L-fuconate dehydratase	WP_016736766.1
RPHASCH2410_RS21915	oxidoreductase	WP_016736767.1
RPHASCH2410_RS21920	IclR family transcriptional regulator	WP_012490723.1
RPHASCH2410_RS21925	amidohydrolase	WP_016736768.1
RPHASCH2410_RS21930	hypothetical protein	WP_016736769.1
RPHASCH2410_RS21935	cupin domain-containing protein	WP_016736770.1
RPHASCH2410_RS21940	XRE family transcriptional regulator	WP_004668301.1
RPHASCH2410_RS21945	hypothetical protein	WP_004668299.1
RPHASCH2410_RS21950	toxin	WP_012490727.1
RPHASCH2410_RS21955	hypothetical protein	WP_016736771.1
RPHASCH2410_RS21960	tetratricopeptide repeat protein	WP_029532006.1
RPHASCH2410_RS21965	nicotinate-nucleotide diphosphorylase	WP_012490730.1
RPHASCH2410_RS21970	L-aspartate oxidase	WP_016736774.1
RPHASCH2410_RS21975	quinolinate synthase NadA	WP_016736775.1
RPHASCH2410_RS21980	membrane protein	WP_039752262.1
RPHASCH2410_RS21985	3-methyl-2-oxobutanoate	WP_012490734.1
RPHASCH2410_RS21990	ferredoxin reductase	WP_016736777.1
RPHASCH2410_RS21995	Rieske family ferredoxin	WP_016736778.1
RPHASCH2410_RS22000	fatty acid desaturase	WP_016736779.1
RPHASCH2410_RS22005	LacI family DNA-binding transcriptional	WP_016736780.1
RPHASCH2410_RS22010	inosose isomerase	WP_016736782.1
RPHASCH2410_RS22015	precorrin-4 C(11)-methyltransferase	WP_016736783.1
RPHASCH2410_RS22020	bifunctional cobalt-precorrin-7	WP_016736784.1
RPHASCH2410_RS22025	cobalt-precorrin-6A reductase	WP_016736785.1
RPHASCH2410_RS22030	precorrin-3B C(17)-methyltransferase	WP_016736786.1
RPHASCH2410_RS22035	precorrin-2 C(20)-methyltransferase	WP_016736787.1
RPHASCH2410_RS22040	precorrin-8X methylmutase	WP_016736788.1
RPHASCH2410_RS22045	precorrin-3B synthase	WP_046977158.1
RPHASCH2410_RS22050	precorrin-6A synthase (deacetylating)	WP_016736790.1
RPHASCH2410_RS32745	hypothetical protein	WP_012490747.1
RPHASCH2410_RS22055	plasmid partitioning protein RepA	WP_004675963.1
RPHASCH2410_RS22060	plasmid partitioning protein RepB	WP_016736791.1
RPHASCH2410_RS22065	replication initiation protein	WP_016736792.1
RPHASCH2410_RS22070	DUF1612 domain-containing protein	WP_016736793.1
RPHASCH2410_RS22075	BAX inhibitor (BI)-1/YccA family protein	WP_016736794.1
RPHASCH2410_RS22080	transcriptional regulator (anti-sigma factor)	WP_016736795.1
RPHASCH2410_RS22085	RNA polymerase sigma factor	WP_016736796.1
RPHASCH2410_RS22090	hypothetical protein	WP_004678501.1
RPHASCH2410_RS22095	Cu(I)-responsive transcriptional regulator	WP_004678499.1
RPHASCH2410_RS22100	copper-translocating P-type ATPase	WP_016736797.1
RPHASCH2410_RS22105	malto-oligosyltrehalose synthase	WP_016736798.1
RPHASCH2410_RS22110	hypothetical protein	WP_009996984.1
RPHASCH2410_RS22115	IS66 family transposase ISRel19	WP_009996985.1
RPHASCH2410_RS22120	IS66 family insertion sequence hypothetical	WP_009996986.1
RPHASCH2410_RS22125	IS66 family insertion sequence hypothetical	WP_009996987.1
RPHASCH2410_RS22130	acyltransferase	WP_080956175.1
RPHASCH2410_RS22135	lipopolysaccharide biosynthesis protein	WP_016736494.1
RPHASCH2410_RS22140	hypothetical protein	WP_016736495.1
RPHASCH2410_RS22145	exopolysaccharide glucosyl	WP_029531911.1
RPHASCH2410_RS22150	penicillin-binding protein 1C	WP_016736497.1
RPHASCH2410_RS22155	membrane protein	WP_016736498.1
RPHASCH2410_RS22160	peptide-methionine (S)-S-oxide reductase	
RPHASCH2410_RS22165	hypothetical protein	WP_016736499.1
RPHASCH2410_RS22170	response regulator	WP_004673023.1
RPHASCH2410_RS22175	TetR/AcrR family transcriptional regulator	WP_029531915.1
RPHASCH2410_RS22180	Bcr/CflA family drug resistance efflux	WP_012490410.1
RPHASCH2410_RS22185	MFS transporter	
RPHASCH2410_RS22190	LacI family DNA-binding transcriptional	WP_012490412.1
RPHASCH2410_RS22195	LacI family DNA-binding transcriptional	WP_016736500.1
RPHASCH2410_RS22200	hypothetical protein	WP_004678454.1
RPHASCH2410_RS22205	ABC transporter ATP-binding protein	WP_016736501.1
RPHASCH2410_RS22210	ABC transporter ATP-binding protein	WP_039752209.1
RPHASCH2410_RS22215	flavodoxin	WP_016736503.1
RPHASCH2410_RS22220	hypothetical protein	WP_016736504.1
RPHASCH2410_RS22225	PAS domain-containing sensor histidine kinase	WP_012490418.1
RPHASCH2410_RS22230	acyltransferase	WP_016736505.1
RPHASCH2410_RS22235	SURF1 family protein	WP_016736506.1
RPHASCH2410_RS22240	cytochrome o ubiquinol oxidase subunit IV	WP_004679731.1
RPHASCH2410_RS22245	cytochrome o ubiquinol oxidase subunit III	WP_004679733.1
RPHASCH2410_RS22250	cytochrome o ubiquinol oxidase subunit I	WP_016736508.1
RPHASCH2410_RS22255	ubiquinol oxidase subunit II	WP_029531919.1
RPHASCH2410_RS22260	MFS transporter	WP_016736510.1
RPHASCH2410_RS22265	alpha/beta hydrolase	WP_039752211.1
RPHASCH2410_RS22270	hypothetical protein	WP_016736513.1
RPHASCH2410_RS22275	type II toxin-antitoxin system RelE/ParE family	WP_016736514.1
RPHASCH2410_RS22280	hypothetical protein	WP_016736515.1
RPHASCH2410_RS22285	cyclic nucleotide-binding domain-containing	WP_004679746.1
RPHASCH2410_RS22290	ABC transporter ATP-binding protein	WP_016736516.1
RPHASCH2410_RS22295	glycosyl transferase	WP_016736517.1
RPHASCH2410_RS22300	colanic acid biosynthesis glycosyltransferase	WP_016736518.1
RPHASCH2410_RS22305	membrane protein	WP_029531921.1
RPHASCH2410_RS22310	ABC transporter permease	WP_004679756.1
RPHASCH2410_RS22315	ABC transporter permease	WP_016736520.1
RPHASCH2410_RS22320	peptide ABC transporter substrate-binding	WP_016736521.1
RPHASCH2410_RS22325	ABC transporter ATP-binding protein	WP_012490435.1
RPHASCH2410_RS22330	adenylate/guanylate cyclase domain-containing	WP_004679763.1
RPHASCH2410_RS22335	nucleotide sugar dehydrogenase	WP_029531923.1
RPHASCH2410_RS22340	type II toxin-antitoxin system	WP_010025738.1
RPHASCH2410_RS22345	Txe/YoeB family addiction module toxin	WP_016736523.1
RPHASCH2410_RS22350	DUF3095 domain-containing protein	WP_016736524.1
RPHASCH2410_RS22355	hypothetical protein	WP_016736525.1
RPHASCH2410_RS22360	adenylate/guanylate cyclase domain-containing	WP_016736526.1
RPHASCH2410_RS22365	FkbM family methyltransferase	WP_016736527.1
RPHASCH2410_RS22370	adenylate/guanylate cyclase domain-containing	WP_029531925.1
RPHASCH2410_RS22375	glycosyltransferase family 1 protein	WP_016736528.1
RPHASCH2410_RS22380	polysaccharide deacetylase	WP_029531927.1
RPHASCH2410_RS22385	alpha/beta hydrolase	WP_046977164.1
RPHASCH2410_RS22390	GFA family protein	WP_012490446.1
RPHASCH2410_RS22395	MBL fold metallo-hydrolase	WP_016736531.1
RPHASCH2410_RS22400	3-carboxy-cis,cis-muconate cycloisomerase	WP_029531928.1
RPHASCH2410_RS22405	protocatechuate 3,4-dioxygenase subunit alpha	WP_016736533.1
RPHASCH2410_RS22410	protocatechuate 3,4-dioxygenase subunit beta	WP_016736534.1
RPHASCH2410_RS22415	4-carboxymuconolactone decarboxylase	WP_016736535.1
RPHASCH2410_RS22420	3-oxoadipate enol-lactonase	WP_016736536.1
RPHASCH2410_RS22425	hypothetical protein	WP_016736537.1
RPHASCH2410_RS22430	pca operon transcription factor PcaQ	WP_029531931.1
RPHASCH2410_RS22435	DUF2384 domain-containing protein	WP_016736539.1
RPHASCH2410_RS22440	RES domain-containing protein	WP_016736540.1
RPHASCH2410_RS22445	alpha/beta hydrolase	WP_016736541.1
RPHASCH2410_RS22450	hypothetical protein	WP_016736542.1
RPHASCH2410_RS22455	LysR family transcriptional regulator	WP_016736543.1
RPHASCH2410_RS22460	dioxygenase	WP_016736544.1
RPHASCH2410_RS22465	DoxX family protein	WP_016736545.1
RPHASCH2410_RS22470	NADP-dependent oxidoreductase	WP_016736546.1
RPHASCH2410_RS22475	DUF899 domain-containing protein	WP_016736547.1
RPHASCH2410_RS22480	methylated-DNA--[protein]-cysteine	WP_016736548.1
RPHASCH2410_RS22485	MFS transporter	
RPHASCH2410_RS22490	hypothetical protein	WP_016736549.1
RPHASCH2410_RS22495	AraC family transcriptional regulator	WP_029531935.1
RPHASCH2410_RS22500	molecular chaperone DnaJ	WP_016736551.1
RPHASCH2410_RS22505	HutD-family protein	WP_016736552.1
RPHASCH2410_RS22510	urocanate hydratase	WP_016736553.1
RPHASCH2410_RS22515	N-formylglutamate deformylase	WP_016736554.1
RPHASCH2410_RS22520	histidine ammonia-lyase	WP_016736555.1
RPHASCH2410_RS22525	imidazolonepropionase	WP_029531939.1
RPHASCH2410_RS22530	formimidoylglutamate deiminase	WP_016736556.1
RPHASCH2410_RS22535	histidine utilization repressor	WP_016736557.1
RPHASCH2410_RS22540	histidine utilization repressor	WP_012490471.1
RPHASCH2410_RS32750	hypothetical protein	WP_080956176.1
RPHASCH2410_RS22545	ABC transporter substrate-binding protein	WP_012490473.1
RPHASCH2410_RS22550	ABC transporter permease	WP_016736558.1
RPHASCH2410_RS22555	ABC transporter permease	WP_004674851.1
RPHASCH2410_RS22560	histidine/lysine/arginine/ornithine ABC	WP_012490476.1
RPHASCH2410_RS22565	histidine ammonia-lyase	WP_016736559.1
RPHASCH2410_RS22570	hypothetical protein	WP_016736560.1
RPHASCH2410_RS22575	phosphatase PAP2 family protein	WP_016736561.1
RPHASCH2410_RS22580	FAD-dependent oxidoreductase	WP_046977159.1
RPHASCH2410_RS22585	hypothetical protein	WP_016736563.1
RPHASCH2410_RS22590	hypothetical protein	WP_010006063.1
RPHASCH2410_RS22595	hypothetical protein	WP_010012431.1
RPHASCH2410_RS22600	AraC family transcriptional regulator	WP_004669741.1
RPHASCH2410_RS22605	alpha-glucosidase/alpha-galactosidase	WP_046977160.1
RPHASCH2410_RS22610	periplasmic alpha-galactoside-binding protein	WP_016736567.1
RPHASCH2410_RS22615	ABC transporter permease	WP_016736568.1
RPHASCH2410_RS22620	ABC transporter permease	WP_016736569.1
RPHASCH2410_RS22625	ABC transporter ATP-binding protein	WP_016736570.1
RPHASCH2410_RS22630	alpha-glucosidase/alpha-galactosidase	WP_016736571.1
RPHASCH2410_RS22635	ribonuclease activity regulator RraA	WP_004669729.1
RPHASCH2410_RS22640	mandelate racemase/muconate lactonizing enzyme	WP_016736572.1
RPHASCH2410_RS22645	ABC transporter ATP-binding protein	WP_016736573.1
RPHASCH2410_RS22650	carbohydrate ABC transporter permease	WP_029531942.1
RPHASCH2410_RS22655	sugar ABC transporter permease	WP_029531944.1
RPHASCH2410_RS22660	sugar ABC transporter substrate-binding protein	WP_016736576.1
RPHASCH2410_RS22665	GntR family transcriptional regulator	WP_029531946.1
RPHASCH2410_RS22670	mandelate racemase/muconate lactonizing enzyme	WP_004669721.1
RPHASCH2410_RS22675	mandelate racemase/muconate lactonizing enzyme	WP_016736579.1
RPHASCH2410_RS22680	mandelate racemase/muconate lactonizing enzyme	WP_016736580.1
RPHASCH2410_RS22685	hypothetical protein	WP_010001186.1
RPHASCH2410_RS22690	elongation factor G	WP_029531949.1
RPHASCH2410_RS22695	PIN domain-containing protein	WP_016736582.1
RPHASCH2410_RS22700	DUF2191 domain-containing protein	WP_016736583.1
RPHASCH2410_RS22705	tail-specific protease	WP_016736584.1
RPHASCH2410_RS22710	DUF1778 domain-containing protein	WP_046977165.1
RPHASCH2410_RS22715	N-acetyltransferase	WP_029531951.1
RPHASCH2410_RS22720	GGDEF domain-containing protein	WP_016736587.1
RPHASCH2410_RS22725	hypothetical protein	WP_016736588.1
RPHASCH2410_RS22730	hypothetical protein	WP_016736589.1
RPHASCH2410_RS22735	hypothetical protein	WP_016736590.1
RPHASCH2410_RS22740	hypothetical protein	WP_016736591.1
RPHASCH2410_RS22745	hypothetical protein	WP_016736592.1
RPHASCH2410_RS22750	adenylate/guanylate cyclase domain-containing	WP_016736593.1
RPHASCH2410_RS22755	AMP-dependent synthetase	WP_016736594.1
RPHASCH2410_RS22760	hypothetical protein	WP_010020982.1
RPHASCH2410_RS22765	tetratricopeptide repeat protein	WP_016736595.1
RPHASCH2410_RS22770	ATPase	WP_016736596.1
RPHASCH2410_RS22775	ArsR family transcriptional regulator	WP_010023496.1
RPHASCH2410_RS22780	carbohydrate ABC transporter permease	WP_016736597.1
RPHASCH2410_RS22785	sugar ABC transporter permease	WP_016736598.1
RPHASCH2410_RS22790	sugar ABC transporter substrate-binding protein	WP_012490515.1
RPHASCH2410_RS22795	FMN-dependent monooxygenase	WP_016736600.1
RPHASCH2410_RS22800	SfnB family sulfur acquisition oxidoreductase	WP_016736601.1
RPHASCH2410_RS22805	SfnB family sulfur acquisition oxidoreductase	WP_016736602.1
RPHASCH2410_RS22810	alkanesulfonate monooxygenase,	WP_039752217.1
RPHASCH2410_RS22815	adenylate/guanylate cyclase domain-containing	WP_016736604.1
RPHASCH2410_RS22820	hypothetical protein	WP_016736605.1
RPHASCH2410_RS22825	ankyrin repeat domain-containing protein	WP_016736606.1
RPHASCH2410_RS22830	ABC transporter ATP-binding protein	WP_016736607.1
RPHASCH2410_RS22835	ABC transporter ATP-binding protein	WP_016736608.1
RPHASCH2410_RS22840	ABC transporter permease	WP_004669683.1
RPHASCH2410_RS22845	ABC transporter permease	WP_016736609.1
RPHASCH2410_RS22850	peptide ABC transporter	WP_016736610.1
RPHASCH2410_RS22855	alpha-N-arabinofuranosidase	WP_016736611.1
RPHASCH2410_RS22860	transcriptional regulator	WP_010014881.1
RPHASCH2410_RS22865	IclR family transcriptional regulator	WP_016736613.1
